Country,Region,Year,Qrt,Product,Revenue,Expense,Sales.From.Online.Store
Indian,Asia,2009,Qrt 4,W711R,3377.37,5612.33,0.24
Indian,Asia,2009,Qrt 1,W721T,1419.16,1942.25,0.22
Indian,Asia,2009,Qrt 2,W721T,1090.8,1460.81,0.2
Indian,Asia,2009,Qrt 3,W721T,1288.2,1705.46,0.24
Indian,Asia,2009,Qrt 4,W721T,1490.69,1706.53,0.22
Indian,Asia,2009,Qrt 1,S701T,984.03,443.37,0.23
Indian,Asia,2009,Qrt 2,S701T,1036.03,477.58,0.21
Indian,Asia,2009,Qrt 3,S701T,1243.72,496,0.23
Indian,Asia,2009,Qrt 4,S701T,1137.1,541.54,0.19
Indian,Asia,2009,Qrt 1,U702R,4713.65,2577.86,0.23
Indian,Asia,2009,Qrt 2,U702R,5639.53,2217.04,0.18
Indian,Asia,2009,Qrt 3,U702R,6047.46,2583.96,0.23
Indian,Asia,2009,Qrt 4,U702R,5134.32,2287.91,0.25
Indian,Asia,2009,Qrt 1,J230V,1937.31,623.94,0.24
Indian,Asia,2009,Qrt 2,J230V,2267.63,623.07,0.23
Indian,Asia,2009,Qrt 3,J230V,1725,519.33,0.23
Indian,Asia,2009,Qrt 4,J230V,1434.75,649.06,0.19
Indian,Asia,2009,Qrt 1,P532R,974.1,398.79,0.23
Indian,Asia,2009,Qrt 2,P532R,911.15,393.83,0.27
Indian,Asia,2009,Qrt 3,P532R,968.4,435.62,0.19
Indian,Asia,2009,Qrt 4,P532R,798.45,348.04,0.21
Other,other,2009,Qrt 1,L501R,7408.56,4612.22,0.17
Other,other,2009,Qrt 2,L501R,9184.03,4791.21,0.17
Other,other,2009,Qrt 3,L501R,7925.22,3931.93,0.18
Other,other,2009,Qrt 4,L501R,8792.29,3881.47,0.12
Other,other,2009,Qrt 1,J511T,13565.79,4704.56,0.16
Other,other,2009,Qrt 2,J511T,13850.07,4579.22,0.18
Other,other,2009,Qrt 3,J511T,12731.92,5377.64,0.15
Other,other,2009,Qrt 4,J511T,12656.52,5655.15,0.14
Other,other,2009,Qrt 1,F541T,2037.36,3613.46,0.16
Other,other,2009,Qrt 2,F541T,1871.15,3356.37,0.17
Other,other,2009,Qrt 3,F541T,2800.38,4301.23,0.16
Other,other,2009,Qrt 4,F541T,2098.65,3721.76,0.19
Other,other,2009,Qrt 1,505T,798.48,414.79,0.16
Other,other,2009,Qrt 2,505T,825.09,304.42,0.14
Other,other,2009,Qrt 3,505T,695.56,386.77,0.14
Other,other,2009,Qrt 4,505T,722.81,399.24,0.14
Other,other,2009,Qrt 1,NBA01R,10849.68,5138.79,0.16
Other,other,2009,Qrt 2,NBA01R,10144.12,5494.9,0.16
Other,other,2009,Qrt 3,NBA01R,9239.81,4890.11,0.15
Other,other,2009,Qrt 4,NBA01R,9143.31,4872.41,0.15
Other,other,2009,Qrt 1,RC03R,8933.6,4459.82,0.13
Other,other,2009,Qrt 2,RC03R,9950.91,4103.03,0.18
Other,other,2009,Qrt 3,RC03R,6745.78,2922.6,0.15
Other,other,2009,Qrt 4,RC03R,9038.64,3475.09,0.17
Other,other,2009,Qrt 1,NFL03T,1989.04,1145.87,0.14
Other,other,2009,Qrt 2,NFL03T,2332.91,974.56,0.16
Other,other,2009,Qrt 3,NFL03T,1932.71,960.77,0.17
Other,other,2009,Qrt 4,NFL03T,2123.94,1051.82,0.16
Other,other,2009,Qrt 1,W711R,3679.88,1743.47,0.16
Other,other,2009,Qrt 2,W711R,4411.48,1999.3,0.17
Other,other,2009,Qrt 3,W711R,3377.79,2013.45,0.13
Other,other,2009,Qrt 4,W711R,4816.84,1511.46,0.15
Other,other,2009,Qrt 1,W721T,1387.6,635.84,0.15
Other,other,2009,Qrt 2,W721T,1402.96,695.98,0.16
Other,other,2009,Qrt 3,W721T,1531.47,685.89,0.14
Other,other,2009,Qrt 4,W721T,1426.01,543.24,0.18
Other,other,2009,Qrt 1,S701T,1372.37,2209.36,0.16
Other,other,2009,Qrt 2,S701T,1579.38,2273.5,0.15
Other,other,2009,Qrt 3,S701T,1342.24,1914.99,0.17
Other,other,2009,Qrt 4,S701T,1697.8,1835.97,0.17
Other,other,2009,Qrt 1,U702R,6695.17,3453.34,0.15
Other,other,2009,Qrt 2,U702R,6236.85,2736,0.17
Other,other,2009,Qrt 3,U702R,7106.54,2944.84,0.18
Other,other,2009,Qrt 4,U702R,6472.7,3007.49,0.14
Other,other,2009,Qrt 1,J230V,554,875.45,0.15
Other,other,2009,Qrt 2,J230V,675.9,791.46,0.15
Other,other,2009,Qrt 3,J230V,644.6,891.84,0.19
Other,other,2009,Qrt 4,J230V,586.56,1049.76,0.14
Other,other,2009,Qrt 1,P532R,857.84,132.85,0.18
Other,other,2009,Qrt 2,P532R,928.37,132.39,0.16
Other,other,2009,Qrt 3,P532R,868.74,128.3,0.2
Other,other,2009,Qrt 4,P532R,953.85,141.8,0.15
United States,America,2010,Qrt 1,L501R,44462.54,26954.85,0.35
United States,America,2010,Qrt 2,L501R,35178.17,21475.37,0.32
United States,America,2010,Qrt 3,L501R,40141,28763.06,0.39
United States,America,2010,Qrt 4,L501R,35439.58,21537.99,0.37
United States,America,2010,Qrt 1,J511T,73489.56,48234.42,0.3
United States,America,2010,Qrt 2,J511T,82272.04,46208.13,0.42
United States,America,2010,Qrt 3,J511T,66834.21,47424.81,0.37
United States,America,2010,Qrt 4,J511T,86281.62,44630.13,0.38
United States,America,2010,Qrt 1,F541T,11222.44,22489.5,0.3
United States,America,2010,Qrt 2,F541T,13592.71,24107.2,0.37
United States,America,2010,Qrt 3,F541T,8985.76,26771.79,0.35
United States,America,2010,Qrt 4,F541T,12603.96,22825.67,0.38
United States,America,2010,Qrt 1,505T,4856.6,9427.3,0.37
United States,America,2010,Qrt 2,505T,5049.69,9500.72,0.44
United States,America,2010,Qrt 3,505T,4415.17,9081.9,0.37
United States,America,2010,Qrt 4,505T,4778.06,8847.96,0.34
United States,America,2010,Qrt 1,NBA01R,51355.67,6370.13,0.3
United States,America,2010,Qrt 2,NBA01R,64819.36,6871.4,0.29
United States,America,2010,Qrt 3,NBA01R,62627.34,6487.73,0.37
United States,America,2010,Qrt 4,NBA01R,75494.59,7313.3,0.3
United States,America,2010,Qrt 1,RC03R,14563.39,25871.6,0.39
United States,America,2010,Qrt 2,RC03R,16393.47,27420.45,0.39
United States,America,2010,Qrt 3,RC03R,13461.87,21967.2,0.44
United States,America,2010,Qrt 4,RC03R,15775.66,24917.77,0.37
United States,America,2010,Qrt 1,NFL03T,14778.39,6809.68,0.38
United States,America,2010,Qrt 2,NFL03T,13449.08,6800.4,0.33
United States,America,2010,Qrt 3,NFL03T,12930.13,7410.39,0.34
United States,America,2010,Qrt 4,NFL03T,11173.91,8016.25,0.37
United States,America,2010,Qrt 1,W711R,75137,9559.98,0.35
United States,America,2010,Qrt 2,W711R,84946.07,7899.92,0.44
United States,America,2010,Qrt 3,W711R,71584.68,10317.26,0.37
United States,America,2010,Qrt 4,W711R,80463.59,7494.47,0.33
United States,America,2010,Qrt 1,W721T,6265.88,4775.24,0.31
United States,America,2010,Qrt 2,W721T,7730.89,3808.54,0.35
United States,America,2010,Qrt 3,W721T,7025.16,3870.18,0.37
United States,America,2010,Qrt 4,W721T,8291.52,3867.32,0.46
United States,America,2010,Qrt 1,S701T,5131.34,12922.58,0.42
United States,America,2010,Qrt 2,S701T,6779.82,15444.01,0.44
United States,America,2010,Qrt 3,S701T,7460.06,15296.93,0.39
United States,America,2010,Qrt 4,S701T,4958.28,14176.82,0.39
United States,America,2010,Qrt 1,U702R,12219.44,4491.23,0.4
United States,America,2010,Qrt 2,U702R,11062.65,3991.48,0.33
United States,America,2010,Qrt 3,U702R,10052.17,3848,0.39
United States,America,2010,Qrt 4,U702R,8868.5,4347.88,0.36
United States,America,2010,Qrt 1,J230V,11408.65,5742.99,0.42
United States,America,2010,Qrt 2,J230V,11130.81,5643.63,0.44
United States,America,2010,Qrt 3,J230V,11331.7,6504.76,0.36
United States,America,2010,Qrt 4,J230V,10603.92,7022.64,0.29
United States,America,2010,Qrt 1,P532R,5369.43,3147.28,0.35
United States,America,2010,Qrt 2,P532R,4873.06,2878.02,0.38
United States,America,2010,Qrt 3,P532R,6331.48,2725.09,0.36
United States,America,2010,Qrt 4,P532R,5345.63,2176,0.32
Canada,America,2010,Qrt 1,L501R,28469.63,15487.94,0.38
Canada,America,2010,Qrt 2,L501R,29366.73,21633.41,0.36
Canada,America,2010,Qrt 3,L501R,31591,14855.88,0.37
Canada,America,2010,Qrt 4,L501R,33893.62,18652.64,0.42
Canada,America,2010,Qrt 1,J511T,68744,30058.29,0.37
Canada,America,2010,Qrt 2,J511T,69886.65,28518.66,0.33
Canada,America,2010,Qrt 3,J511T,63852.09,27161.93,0.42
Canada,America,2010,Qrt 4,J511T,59286.77,30348.29,0.34
Canada,America,2010,Qrt 1,F541T,10695.06,11950.82,0.34
Canada,America,2010,Qrt 2,F541T,10513.7,16248.37,0.28
Canada,America,2010,Qrt 3,F541T,11495.8,14626.66,0.37
Canada,America,2010,Qrt 4,F541T,10103.39,14307.83,0.35
Canada,America,2010,Qrt 1,505T,2755.14,5247.6,0.28
Canada,America,2010,Qrt 2,505T,3069.4,4621,0.39
Canada,America,2010,Qrt 3,505T,2685.49,6386.44,0.35
Canada,America,2010,Qrt 4,505T,2970.45,4937.74,0.31
Canada,America,2010,Qrt 1,NBA01R,51703.53,5818,0.3
Canada,America,2010,Qrt 2,NBA01R,49109.73,5619.93,0.33
Canada,America,2010,Qrt 3,NBA01R,45711.39,5763.21,0.3
Canada,America,2010,Qrt 4,NBA01R,43512.29,5335.71,0.41
Canada,America,2010,Qrt 1,RC03R,10065.4,5416.42,0.34
Canada,America,2010,Qrt 2,RC03R,9546,4825.41,0.33
Canada,America,2010,Qrt 3,RC03R,12600.46,5091.53,0.43
Canada,America,2010,Qrt 4,RC03R,9287.12,5410.79,0.45
Canada,America,2010,Qrt 1,NFL03T,12502.01,4696.98,0.28
Canada,America,2010,Qrt 2,NFL03T,13311.38,5160.32,0.37
Canada,America,2010,Qrt 3,NFL03T,12998.02,4568.82,0.28
Canada,America,2010,Qrt 4,NFL03T,10209.31,4678.06,0.27
Canada,America,2010,Qrt 1,W711R,15422.38,6149.75,0.41
Canada,America,2010,Qrt 2,W711R,16630.17,7930.3,0.28
Canada,America,2010,Qrt 3,W711R,18589.35,6451.93,0.44
Canada,America,2010,Qrt 4,W711R,14714.48,6477.51,0.44
Canada,America,2010,Qrt 1,W721T,7615.23,2481.28,0.31
Canada,America,2010,Qrt 2,W721T,7091.59,2115.27,0.5
Canada,America,2010,Qrt 3,W721T,6647.18,2491,0.41
Canada,America,2010,Qrt 4,W721T,5629,2486.67,0.41
Canada,America,2010,Qrt 1,S701T,18483.17,8792.08,0.34
Canada,America,2010,Qrt 2,S701T,18297.64,8054.88,0.4
Canada,America,2010,Qrt 3,S701T,21141.47,8669.19,0.3
Canada,America,2010,Qrt 4,S701T,19727.99,9939.39,0.39
Canada,America,2010,Qrt 1,U702R,7123.18,15305.12,0.35
Canada,America,2010,Qrt 2,U702R,6636.16,14147.55,0.38
Canada,America,2010,Qrt 3,U702R,8759.53,14017,0.42
Canada,America,2010,Qrt 4,U702R,7923.28,13845.28,0.39
Canada,America,2010,Qrt 1,J230V,9170.16,4774.27,0.31
Canada,America,2010,Qrt 2,J230V,10787.59,4357.24,0.27
Canada,America,2010,Qrt 3,J230V,8790.26,5065.56,0.39
Canada,America,2010,Qrt 4,J230V,10905.81,5277.78,0.35
Canada,America,2010,Qrt 1,P532R,5101.28,1667.48,0.32
Canada,America,2010,Qrt 2,P532R,3403.15,2080.86,0.29
Canada,America,2010,Qrt 3,P532R,4123.54,1967.06,0.42
Canada,America,2010,Qrt 4,P532R,3032.08,1758.63,0.38
Britain,Europe,2010,Qrt 1,L501R,9697.11,2983.6,0.35
Britain,Europe,2010,Qrt 2,L501R,10335.93,3742.3,0.33
Britain,Europe,2010,Qrt 3,L501R,9270.47,2847.88,0.34
Britain,Europe,2010,Qrt 4,L501R,10331.31,2860.65,0.33
Britain,Europe,2010,Qrt 1,J511T,17555.37,7415.69,0.27
Britain,Europe,2010,Qrt 2,J511T,17346.47,7280.02,0.29
Britain,Europe,2010,Qrt 3,J511T,17411.9,6108.97,0.42
Britain,Europe,2010,Qrt 4,J511T,17287.46,7153.13,0.3
Britain,Europe,2010,Qrt 1,F541T,3026.49,4880.43,0.42
Britain,Europe,2010,Qrt 2,F541T,2898.52,5969.99,0.36
Britain,Europe,2010,Qrt 3,F541T,2870.57,6209.73,0.39
Britain,Europe,2010,Qrt 4,F541T,3150.23,5151.58,0.28
Britain,Europe,2010,Qrt 1,505T,958.09,1497.33,0.3
Britain,Europe,2010,Qrt 2,505T,890.79,1032.01,0.32
Britain,Europe,2010,Qrt 3,505T,1164.61,1499.53,0.31
Britain,Europe,2010,Qrt 4,505T,1064.74,1493.38,0.3
Britain,Europe,2010,Qrt 1,NBA01R,15630.19,6813.25,0.32
Britain,Europe,2010,Qrt 2,NBA01R,13948.15,6732.82,0.33
Britain,Europe,2010,Qrt 3,NBA01R,14337.85,6011.38,0.38
Britain,Europe,2010,Qrt 4,NBA01R,21203.72,6900.74,0.36
Britain,Europe,2010,Qrt 1,RC03R,3867.85,6012.61,0.34
Britain,Europe,2010,Qrt 2,RC03R,3693.05,5657.52,0.26
Britain,Europe,2010,Qrt 3,RC03R,3346.97,6334.45,0.32
Britain,Europe,2010,Qrt 4,RC03R,3170.63,6303.75,0.34
Britain,Europe,2010,Qrt 1,NFL03T,975.86,300.47,0.29
Britain,Europe,2010,Qrt 2,NFL03T,746.85,261.86,0.38
Britain,Europe,2010,Qrt 3,NFL03T,957.73,336.57,0.25
Britain,Europe,2010,Qrt 4,NFL03T,765.3,228.96,0.34
Britain,Europe,2010,Qrt 1,W711R,4007.13,1333.48,0.3
Britain,Europe,2010,Qrt 2,W711R,3891.06,1151.46,0.23
Britain,Europe,2010,Qrt 3,W711R,4833.08,1440.82,0.29
Britain,Europe,2010,Qrt 4,W711R,3591.3,1154.95,0.3
Britain,Europe,2010,Qrt 1,W721T,1675.46,3208.54,0.29
Britain,Europe,2010,Qrt 2,W721T,1513.19,3183.3,0.29
Britain,Europe,2010,Qrt 3,W721T,1912.19,2858.32,0.25
Britain,Europe,2010,Qrt 4,W721T,1930.34,2837.32,0.38
Britain,Europe,2010,Qrt 1,S701T,8510.79,487.07,0.34
Britain,Europe,2010,Qrt 2,S701T,6586.45,466.29,0.31
Britain,Europe,2010,Qrt 3,S701T,6456.84,582.44,0.28
Britain,Europe,2010,Qrt 4,S701T,5912.23,507.66,0.28
Britain,Europe,2010,Qrt 1,U702R,8929.78,3320.03,0.37
Britain,Europe,2010,Qrt 2,U702R,10726.81,3211,0.34
Britain,Europe,2010,Qrt 3,U702R,10289,3024.6,0.29
Britain,Europe,2010,Qrt 4,U702R,9266.04,3468.68,0.26
Britain,Europe,2010,Qrt 1,J230V,3294.02,205.56,0.32
Britain,Europe,2010,Qrt 2,J230V,3152.73,249.94,0.39
Britain,Europe,2010,Qrt 3,J230V,2708.82,243.5,0.3
Britain,Europe,2010,Qrt 4,J230V,2869.41,251.13,0.3
Britain,Europe,2010,Qrt 1,P532R,1190.52,497.53,0.29
Britain,Europe,2010,Qrt 2,P532R,1303.72,509.85,0.31
Britain,Europe,2010,Qrt 3,P532R,1076.21,518.91,0.33
Britain,Europe,2010,Qrt 4,P532R,1045.82,540.75,0.35
France,Europe,2010,Qrt 1,L501R,11795.12,3961.99,0.36
France,Europe,2010,Qrt 2,L501R,8920.72,4184.66,0.27
France,Europe,2010,Qrt 3,L501R,9223.54,3573.24,0.34
France,Europe,2010,Qrt 4,L501R,10170.8,3963.05,0.34
France,Europe,2010,Qrt 1,J511T,15845.11,7179.55,0.3
France,Europe,2010,Qrt 2,J511T,15429.7,8162.82,0.36
France,Europe,2010,Qrt 3,J511T,17778.75,6235.53,0.26
France,Europe,2010,Qrt 4,J511T,18979.92,8305.52,0.3
France,Europe,2010,Qrt 1,F541T,2483.65,3823.6,0.35
France,Europe,2010,Qrt 2,F541T,2124.21,3368.79,0.39
France,Europe,2010,Qrt 3,F541T,3165.55,4487.18,0.24
France,Europe,2010,Qrt 4,F541T,2479.36,3696.55,0.3
France,Europe,2010,Qrt 1,505T,4637.1,1550.15,0.34
France,Europe,2010,Qrt 2,505T,3639.29,1428.11,0.32
France,Europe,2010,Qrt 3,505T,5025.37,1233.04,0.26
France,Europe,2010,Qrt 4,505T,4110.42,1785.85,0.28
France,Europe,2010,Qrt 1,NBA01R,3892.6,1395.36,0.33
France,Europe,2010,Qrt 2,NBA01R,3534.6,1169.75,0.34
France,Europe,2010,Qrt 3,NBA01R,3990.85,1121.17,0.37
France,Europe,2010,Qrt 4,NBA01R,3677.37,1363.95,0.34
France,Europe,2010,Qrt 1,RC03R,11057.62,4582.6,0.29
France,Europe,2010,Qrt 2,RC03R,11506.85,5762.63,0.32
France,Europe,2010,Qrt 3,RC03R,14175.43,4225.26,0.32
France,Europe,2010,Qrt 4,RC03R,13746.57,5681.62,0.28
France,Europe,2010,Qrt 1,NFL03T,3422.35,325.38,0.31
France,Europe,2010,Qrt 2,NFL03T,3254.05,292.29,0.31
France,Europe,2010,Qrt 3,NFL03T,3802.27,285.57,0.32
France,Europe,2010,Qrt 4,NFL03T,2796.33,289,0.27
France,Europe,2010,Qrt 1,W711R,3860.89,7497.25,0.3
France,Europe,2010,Qrt 2,W711R,3352.46,6781.89,0.37
France,Europe,2010,Qrt 3,W711R,3928.03,7099.82,0.25
France,Europe,2010,Qrt 4,W711R,3655.76,7727.26,0.39
France,Europe,2010,Qrt 1,W721T,1604.84,692.54,0.31
France,Europe,2010,Qrt 2,W721T,1439.91,709.8,0.23
France,Europe,2010,Qrt 3,W721T,1636.74,530.62,0.38
France,Europe,2010,Qrt 4,W721T,1706.56,781.79,0.27
France,Europe,2010,Qrt 1,S701T,7010.66,2544.71,0.3
France,Europe,2010,Qrt 2,S701T,6485.52,2776.25,0.32
France,Europe,2010,Qrt 3,S701T,5822.88,3081.78,0.37
France,Europe,2010,Qrt 4,S701T,7253.85,2778.87,0.3
France,Europe,2010,Qrt 1,U702R,8286.09,3375.18,0.28
France,Europe,2010,Qrt 2,U702R,9341.14,3615.6,0.32
France,Europe,2010,Qrt 3,U702R,7903.46,3716.52,0.27
France,Europe,2010,Qrt 4,U702R,8587.1,3820.57,0.33
France,Europe,2010,Qrt 1,J230V,590.57,357.35,0.33
France,Europe,2010,Qrt 2,J230V,680.12,312.95,0.34
France,Europe,2010,Qrt 3,J230V,646.24,351.63,0.3
France,Europe,2010,Qrt 4,J230V,760.74,353.57,0.29
France,Europe,2010,Qrt 1,P532R,286.04,408.84,0.42
France,Europe,2010,Qrt 2,P532R,332.09,578.73,0.29
France,Europe,2010,Qrt 3,P532R,219.26,507.71,0.32
France,Europe,2010,Qrt 4,P532R,369.6,527.73,0.33
Germany,Europe,2010,Qrt 1,L501R,3998.91,2166.81,0.39
Germany,Europe,2010,Qrt 2,L501R,6194.38,2157.37,0.33
Germany,Europe,2010,Qrt 3,L501R,4436.66,2782.43,0.28
Germany,Europe,2010,Qrt 4,L501R,5719.15,2393.05,0.24
Germany,Europe,2010,Qrt 1,J511T,9284.44,4691.68,0.21
Germany,Europe,2010,Qrt 2,J511T,7489.76,4102.62,0.36
Germany,Europe,2010,Qrt 3,J511T,8658.16,5089.65,0.32
Germany,Europe,2010,Qrt 4,J511T,10744.72,4506.82,0.25
Germany,Europe,2010,Qrt 1,F541T,1738.66,3356.09,0.37
Germany,Europe,2010,Qrt 2,F541T,1646.32,2400.03,0.29
Germany,Europe,2010,Qrt 3,F541T,1973.26,2837.37,0.31
Germany,Europe,2010,Qrt 4,F541T,1942.35,2955.61,0.35
Germany,Europe,2010,Qrt 1,505T,477.51,851.29,0.37
Germany,Europe,2010,Qrt 2,505T,419.94,920.27,0.3
Germany,Europe,2010,Qrt 3,505T,435.19,1063.94,0.32
Germany,Europe,2010,Qrt 4,505T,548.46,942.33,0.29
Germany,Europe,2010,Qrt 1,NBA01R,6450.62,916.7,0.34
Germany,Europe,2010,Qrt 2,NBA01R,7731.94,873.06,0.35
Germany,Europe,2010,Qrt 3,NBA01R,9225.61,808.18,0.35
Germany,Europe,2010,Qrt 4,NBA01R,6227.99,940.62,0.33
Germany,Europe,2010,Qrt 1,RC03R,7702.38,2808.02,0.27
Germany,Europe,2010,Qrt 2,RC03R,6817.23,3768.49,0.32
Germany,Europe,2010,Qrt 3,RC03R,7839.53,3248.82,0.32
Germany,Europe,2010,Qrt 4,RC03R,7341.92,3491.97,0.32
Germany,Europe,2010,Qrt 1,NFL03T,1711.36,246.89,0.28
Germany,Europe,2010,Qrt 2,NFL03T,1806.3,328.55,0.29
Germany,Europe,2010,Qrt 3,NFL03T,1633.79,259.34,0.36
Germany,Europe,2010,Qrt 4,NFL03T,2040.11,245.91,0.3
Germany,Europe,2010,Qrt 1,W711R,2582.1,1027.53,0.28
Germany,Europe,2010,Qrt 2,W711R,2705.05,1137.1,0.33
Germany,Europe,2010,Qrt 3,W711R,2162.03,1073.95,0.37
Germany,Europe,2010,Qrt 4,W711R,2293.86,1038.24,0.29
Germany,Europe,2010,Qrt 1,W721T,3480.37,2340.51,0.35
Germany,Europe,2010,Qrt 2,W721T,3452.04,2504.44,0.31
Germany,Europe,2010,Qrt 3,W721T,3440.86,2141.52,0.36
Germany,Europe,2010,Qrt 4,W721T,4561.4,2128.34,0.27
Germany,Europe,2010,Qrt 1,S701T,734.49,1846.53,0.26
Germany,Europe,2010,Qrt 2,S701T,870.9,1971.05,0.22
Germany,Europe,2010,Qrt 3,S701T,848.73,1671.36,0.34
Germany,Europe,2010,Qrt 4,S701T,707.69,1852.65,0.33
Germany,Europe,2010,Qrt 1,U702R,1095.87,720.19,0.36
Germany,Europe,2010,Qrt 2,U702R,1037.61,638.34,0.33
Germany,Europe,2010,Qrt 3,U702R,1203.75,699.02,0.38
Germany,Europe,2010,Qrt 4,U702R,1089.52,687.92,0.33
Germany,Europe,2010,Qrt 1,J230V,1603.52,848.17,0.3
Germany,Europe,2010,Qrt 2,J230V,1421.66,784.35,0.3
Germany,Europe,2010,Qrt 3,J230V,1429.61,830.11,0.33
Germany,Europe,2010,Qrt 4,J230V,1653.09,724.01,0.37
Germany,Europe,2010,Qrt 1,P532R,155.57,265.83,0.34
Germany,Europe,2010,Qrt 2,P532R,149.86,284.32,0.3
Germany,Europe,2010,Qrt 3,P532R,188.48,324.54,0.41
Germany,Europe,2010,Qrt 4,P532R,159.84,281.16,0.28
Spain,Europe,2010,Qrt 1,L501R,3195.2,1539.28,0.34
Spain,Europe,2010,Qrt 2,L501R,3779.98,1485.19,0.38
Spain,Europe,2010,Qrt 3,L501R,3649.78,1954.88,0.33
Spain,Europe,2010,Qrt 4,L501R,3298.56,1815.6,0.33
Spain,Europe,2010,Qrt 1,J511T,6546.8,2641.93,0.3
Spain,Europe,2010,Qrt 2,J511T,6401.85,3326.35,0.3
Spain,Europe,2010,Qrt 3,J511T,8241.98,2356,0.28
Spain,Europe,2010,Qrt 4,J511T,8324.32,3018.09,0.36
Spain,Europe,2010,Qrt 1,F541T,1229.7,1973.27,0.34
Spain,Europe,2010,Qrt 2,F541T,1413.78,1878.68,0.3
Spain,Europe,2010,Qrt 3,F541T,1292.79,1487.1,0.35
Spain,Europe,2010,Qrt 4,F541T,1197.57,1720.73,0.28
Spain,Europe,2010,Qrt 1,505T,1566.67,160.7,0.32
Spain,Europe,2010,Qrt 2,505T,1537.21,174.05,0.34
Spain,Europe,2010,Qrt 3,505T,1313.49,138.64,0.3
Spain,Europe,2010,Qrt 4,505T,1796.64,170.34,0.28
Spain,Europe,2010,Qrt 1,NBA01R,7088.6,2343.57,0.33
Spain,Europe,2010,Qrt 2,NBA01R,7913.07,1988.3,0.33
Spain,Europe,2010,Qrt 3,NBA01R,7294.28,2623.4,0.37
Spain,Europe,2010,Qrt 4,NBA01R,7401.39,2639.05,0.32
Spain,Europe,2010,Qrt 1,RC03R,4276.09,585.53,0.41
Spain,Europe,2010,Qrt 2,RC03R,5114.51,449.42,0.27
Spain,Europe,2010,Qrt 3,RC03R,4089.12,455.37,0.25
Spain,Europe,2010,Qrt 4,RC03R,4656.78,545.05,0.28
Spain,Europe,2010,Qrt 1,NFL03T,244.45,476.41,0.26
Spain,Europe,2010,Qrt 2,NFL03T,327.64,686.28,0.31
Spain,Europe,2010,Qrt 3,NFL03T,274.55,624.05,0.31
Spain,Europe,2010,Qrt 4,NFL03T,288.72,547.06,0.35
Spain,Europe,2010,Qrt 1,W711R,1795,3003.1,0.35
Spain,Europe,2010,Qrt 2,W711R,1835.5,2803.97,0.38
Spain,Europe,2010,Qrt 3,W711R,1686.93,2835.98,0.31
Spain,Europe,2010,Qrt 4,W711R,1358.18,3566.44,0.33
Spain,Europe,2010,Qrt 1,W721T,538.44,1392.71,0.36
Spain,Europe,2010,Qrt 2,W721T,651.59,1158.21,0.32
Spain,Europe,2010,Qrt 3,W721T,730.74,1440.83,0.29
Spain,Europe,2010,Qrt 4,W721T,733.15,1515.44,0.36
Spain,Europe,2010,Qrt 1,S701T,3038.85,244.46,0.35
Spain,Europe,2010,Qrt 2,S701T,3241.51,269.38,0.32
Spain,Europe,2010,Qrt 3,S701T,2815.74,205.63,0.33
Spain,Europe,2010,Qrt 4,S701T,2344.35,226.56,0.31
Spain,Europe,2010,Qrt 1,U702R,1165.94,1335.63,0.29
Spain,Europe,2010,Qrt 2,U702R,1278.1,1494,0.3
Spain,Europe,2010,Qrt 3,U702R,1107.49,1859.79,0.29
Spain,Europe,2010,Qrt 4,U702R,1255.79,1830.14,0.35
Spain,Europe,2010,Qrt 1,J230V,193.78,98.94,0.3
Spain,Europe,2010,Qrt 2,J230V,227.62,103.89,0.35
Spain,Europe,2010,Qrt 3,J230V,277.39,99.83,0.35
Spain,Europe,2010,Qrt 4,J230V,300.6,141.36,0.27
Spain,Europe,2010,Qrt 1,P532R,588.81,250.35,0.31
Spain,Europe,2010,Qrt 2,P532R,555.03,224.52,0.38
Spain,Europe,2010,Qrt 3,P532R,491.14,183.68,0.29
Spain,Europe,2010,Qrt 4,P532R,449.54,207.66,0.27
Italy,Europe,2010,Qrt 1,L501R,2615.2,800.22,0.29
Italy,Europe,2010,Qrt 2,L501R,3008.6,852.01,0.31
Italy,Europe,2010,Qrt 3,L501R,2471.28,818.76,0.32
Italy,Europe,2010,Qrt 4,L501R,2949.34,939.55,0.36
Italy,Europe,2010,Qrt 1,J511T,3928.92,2096.89,0.32
Italy,Europe,2010,Qrt 2,J511T,4492.4,2277.12,0.3
Italy,Europe,2010,Qrt 3,J511T,3815.83,1743.01,0.32
Italy,Europe,2010,Qrt 4,J511T,4201.13,2450.34,0.33
Italy,Europe,2010,Qrt 1,F541T,969.99,1180.71,0.32
Italy,Europe,2010,Qrt 2,F541T,788.41,1336.93,0.29
Italy,Europe,2010,Qrt 3,F541T,705.76,1209.91,0.29
Italy,Europe,2010,Qrt 4,F541T,837.65,1588.04,0.37
Italy,Europe,2010,Qrt 1,505T,190.15,112,0.29
Italy,Europe,2010,Qrt 2,505T,214.38,124.14,0.29
Italy,Europe,2010,Qrt 3,505T,193.54,99.06,0.25
Italy,Europe,2010,Qrt 4,505T,241.4,78.88,0.31
Italy,Europe,2010,Qrt 1,NBA01R,874.87,1805.58,0.34
Italy,Europe,2010,Qrt 2,NBA01R,1075.4,1719.52,0.33
Italy,Europe,2010,Qrt 3,NBA01R,805.12,2009.91,0.28
Italy,Europe,2010,Qrt 4,NBA01R,883.3,1924.45,0.34
